campaign_id,name,severity,detection_method,event_fact,state_framing,framing_delta,source_type,signal_title,published_at,url,region,channel,category
120,Omission of official apology to control narrative,HIGH,framing_analysis,"Authorities in Novosibirsk Oblast are completing the forced culling of livestock due to a pasteurellosis outbreak, with compensation being paid to affected farmers.","Russian state media focuses on the successful containment of the disease (no new cases for 15 days), the completion of livestock culling in large farms, and the ongoing process of paying compensation and developing support measures for affected farmers. The tone is generally positive, emphasizing government action and support.","The key difference is the inclusion of the apology from a 'United Russia' deputy in the independent media, which is completely absent from the state media coverage. State media focuses solely on the positive aspects of disease control and compensation, omitting any acknowledgment of potential grievances or apologies from officials regarding the forced culling.",rss,Новых случаев пастереллеза в Новосибирской области не выявляли 15 дней,2026-03-20 04:55:30+00,https://www.kommersant.ru/doc/8516297,global,,russian_state
120,Omission of official apology to control narrative,HIGH,framing_analysis,"Authorities in Novosibirsk Oblast are completing the forced culling of livestock due to a pasteurellosis outbreak, with compensation being paid to affected farmers.","Russian state media focuses on the successful containment of the disease (no new cases for 15 days), the completion of livestock culling in large farms, and the ongoing process of paying compensation and developing support measures for affected farmers. The tone is generally positive, emphasizing government action and support.","The key difference is the inclusion of the apology from a 'United Russia' deputy in the independent media, which is completely absent from the state media coverage. State media focuses solely on the positive aspects of disease control and compensation, omitting any acknowledgment of potential grievances or apologies from officials regarding the forced culling.",rss,В Новосибирской области завершают изъятие скота,2026-03-20 05:56:03+00,https://www.kommersant.ru/doc/8516326,global,,russian_state
120,Omission of official apology to control narrative,HIGH,framing_analysis,"Authorities in Novosibirsk Oblast are completing the forced culling of livestock due to a pasteurellosis outbreak, with compensation being paid to affected farmers.","Russian state media focuses on the successful containment of the disease (no new cases for 15 days), the completion of livestock culling in large farms, and the ongoing process of paying compensation and developing support measures for affected farmers. The tone is generally positive, emphasizing government action and support.","The key difference is the inclusion of the apology from a 'United Russia' deputy in the independent media, which is completely absent from the state media coverage. State media focuses solely on the positive aspects of disease control and compensation, omitting any acknowledgment of potential grievances or apologies from officials regarding the forced culling.",rss,В Новосибирской области завершают изъятие скота,2026-03-20 05:56:03+00,https://www.kommersant.ru/doc/8516326,global,,russian_state
120,Omission of official apology to control narrative,HIGH,framing_analysis,"Authorities in Novosibirsk Oblast are completing the forced culling of livestock due to a pasteurellosis outbreak, with compensation being paid to affected farmers.","Russian state media focuses on the successful containment of the disease (no new cases for 15 days), the completion of livestock culling in large farms, and the ongoing process of paying compensation and developing support measures for affected farmers. The tone is generally positive, emphasizing government action and support.","The key difference is the inclusion of the apology from a 'United Russia' deputy in the independent media, which is completely absent from the state media coverage. State media focuses solely on the positive aspects of disease control and compensation, omitting any acknowledgment of potential grievances or apologies from officials regarding the forced culling.",rss,Правительство занялось разработкой мер поддержки животноводческих хозяйств в Новосибирской области,2026-03-20 06:17:33+00,https://www.kommersant.ru/doc/8516353,global,,russian_state
120,Omission of official apology to control narrative,HIGH,framing_analysis,"Authorities in Novosibirsk Oblast are completing the forced culling of livestock due to a pasteurellosis outbreak, with compensation being paid to affected farmers.","Russian state media focuses on the successful containment of the disease (no new cases for 15 days), the completion of livestock culling in large farms, and the ongoing process of paying compensation and developing support measures for affected farmers. The tone is generally positive, emphasizing government action and support.","The key difference is the inclusion of the apology from a 'United Russia' deputy in the independent media, which is completely absent from the state media coverage. State media focuses solely on the positive aspects of disease control and compensation, omitting any acknowledgment of potential grievances or apologies from officials regarding the forced culling.",rss,Правительство занялось разработкой мер поддержки животноводческих хозяйств  в Новосибирской области,2026-03-20 06:17:33+00,https://www.kommersant.ru/doc/8516353,global,,russian_state
120,Omission of official apology to control narrative,HIGH,framing_analysis,"Authorities in Novosibirsk Oblast are completing the forced culling of livestock due to a pasteurellosis outbreak, with compensation being paid to affected farmers.","Russian state media focuses on the successful containment of the disease (no new cases for 15 days), the completion of livestock culling in large farms, and the ongoing process of paying compensation and developing support measures for affected farmers. The tone is generally positive, emphasizing government action and support.","The key difference is the inclusion of the apology from a 'United Russia' deputy in the independent media, which is completely absent from the state media coverage. State media focuses solely on the positive aspects of disease control and compensation, omitting any acknowledgment of potential grievances or apologies from officials regarding the forced culling.",rss,"Власти Новосибирской области заявили, что прекращают изымать скот у фермеров",2026-03-20 09:19:46+00,https://meduza.io/news/2026/03/20/vlasti-novosibirskoy-oblasti-zayavili-chto-prekraschayut-izymat-skot-u-fermerov,global,,russian_independent
120,Omission of official apology to control narrative,HIGH,framing_analysis,"Authorities in Novosibirsk Oblast are completing the forced culling of livestock due to a pasteurellosis outbreak, with compensation being paid to affected farmers.","Russian state media focuses on the successful containment of the disease (no new cases for 15 days), the completion of livestock culling in large farms, and the ongoing process of paying compensation and developing support measures for affected farmers. The tone is generally positive, emphasizing government action and support.","The key difference is the inclusion of the apology from a 'United Russia' deputy in the independent media, which is completely absent from the state media coverage. State media focuses solely on the positive aspects of disease control and compensation, omitting any acknowledgment of potential grievances or apologies from officials regarding the forced culling.",rss,"Власти Новосибирской области заявили, что прекращают изымать скот у фермеров",2026-03-20 09:19:46+00,https://meduza.io/news/2026/03/20/vlasti-novosibirskoy-oblasti-zayavili-chto-prekraschayut-izymat-skot-u-fermerov,global,,russian_independent
120,Omission of official apology to control narrative,HIGH,framing_analysis,"Authorities in Novosibirsk Oblast are completing the forced culling of livestock due to a pasteurellosis outbreak, with compensation being paid to affected farmers.","Russian state media focuses on the successful containment of the disease (no new cases for 15 days), the completion of livestock culling in large farms, and the ongoing process of paying compensation and developing support measures for affected farmers. The tone is generally positive, emphasizing government action and support.","The key difference is the inclusion of the apology from a 'United Russia' deputy in the independent media, which is completely absent from the state media coverage. State media focuses solely on the positive aspects of disease control and compensation, omitting any acknowledgment of potential grievances or apologies from officials regarding the forced culling.",telegram_channel,"Жителям Новосибирской области начали выплачивать компенсации за изъятых животных

На данный момент уже 58 семей…",2026-03-20 11:28:16+00,https://t.me/readovkanews/108499,global,readovkanews,ru_proxy
120,Omission of official apology to control narrative,HIGH,framing_analysis,"Authorities in Novosibirsk Oblast are completing the forced culling of livestock due to a pasteurellosis outbreak, with compensation being paid to affected farmers.","Russian state media focuses on the successful containment of the disease (no new cases for 15 days), the completion of livestock culling in large farms, and the ongoing process of paying compensation and developing support measures for affected farmers. The tone is generally positive, emphasizing government action and support.","The key difference is the inclusion of the apology from a 'United Russia' deputy in the independent media, which is completely absent from the state media coverage. State media focuses solely on the positive aspects of disease control and compensation, omitting any acknowledgment of potential grievances or apologies from officials regarding the forced culling.",rss,"Новосибирский губернатор рассказал о выплате 647 тыс. руб. за пять коров, три свиньи и четыре козы // Новосибирским фермерам пообещали компенсировать утраченный семейный доход",2026-03-21 07:26:53+00,https://www.kommersant.ru/doc/8531868,,,russian_state
120,Omission of official apology to control narrative,HIGH,framing_analysis,"Authorities in Novosibirsk Oblast are completing the forced culling of livestock due to a pasteurellosis outbreak, with compensation being paid to affected farmers.","Russian state media focuses on the successful containment of the disease (no new cases for 15 days), the completion of livestock culling in large farms, and the ongoing process of paying compensation and developing support measures for affected farmers. The tone is generally positive, emphasizing government action and support.","The key difference is the inclusion of the apology from a 'United Russia' deputy in the independent media, which is completely absent from the state media coverage. State media focuses solely on the positive aspects of disease control and compensation, omitting any acknowledgment of potential grievances or apologies from officials regarding the forced culling.",rss,Изъятие скота в крупных хозяйствах Новосибирской области из-за пастереллеза завершено,2026-03-21 07:28:00+00,https://www.interfax.ru/russia/1079209,,,russian_state
120,Omission of official apology to control narrative,HIGH,framing_analysis,"Authorities in Novosibirsk Oblast are completing the forced culling of livestock due to a pasteurellosis outbreak, with compensation being paid to affected farmers.","Russian state media focuses on the successful containment of the disease (no new cases for 15 days), the completion of livestock culling in large farms, and the ongoing process of paying compensation and developing support measures for affected farmers. The tone is generally positive, emphasizing government action and support.","The key difference is the inclusion of the apology from a 'United Russia' deputy in the independent media, which is completely absent from the state media coverage. State media focuses solely on the positive aspects of disease control and compensation, omitting any acknowledgment of potential grievances or apologies from officials regarding the forced culling.",rss,Новосибирские власти завершили изъятие скота в крупных хозяйствах,2026-03-21 08:42:03+00,https://www.kommersant.ru/doc/8531886,,,russian_state
120,Omission of official apology to control narrative,HIGH,framing_analysis,"Authorities in Novosibirsk Oblast are completing the forced culling of livestock due to a pasteurellosis outbreak, with compensation being paid to affected farmers.","Russian state media focuses on the successful containment of the disease (no new cases for 15 days), the completion of livestock culling in large farms, and the ongoing process of paying compensation and developing support measures for affected farmers. The tone is generally positive, emphasizing government action and support.","The key difference is the inclusion of the apology from a 'United Russia' deputy in the independent media, which is completely absent from the state media coverage. State media focuses solely on the positive aspects of disease control and compensation, omitting any acknowledgment of potential grievances or apologies from officials regarding the forced culling.",telegram_channel,"Выплаты за изъятый скот получили уже 113 семей в Новосибирской области

Число получателей мер поддержки в регионе…",2026-03-21 13:19:03+00,https://t.me/readovkanews/108530,global,readovkanews,ru_proxy
122,Omission of Russian involvement in shadow fleet activities,MEDIUM,framing_analysis,"Swedish authorities intercepted the tanker Sea Owl I, suspected of being part of Russia's shadow fleet, and arrested its Russian captain.","RT reports that Sweden intercepted the Comoros-flagged tanker Sea Owl I in the Baltic Sea, suspected of lacking nationality. The article is very brief and factual, citing Reuters.","Russian state media omits the crucial detail that the ship is suspected of being part of Russia's 'shadow fleet' and that the arrested captain is a Russian citizen. Instead, it uses the vague phrase 'suspected of lacking nationality' and focuses on the Comoros flag, which is less incriminating for Russia.",rss,Reuters: Швеция перехватила танкер Sea Owl I под коморским флагом,2026-03-13 02:33:47+00,https://russian.rt.com/world/news/1606578-shveciya-tanker-perehvat?utm_source=rss&utm_medium=rss&utm_campaign=RSS,global,,russian_state
122,Omission of Russian involvement in shadow fleet activities,MEDIUM,framing_analysis,"Swedish authorities intercepted the tanker Sea Owl I, suspected of being part of Russia's shadow fleet, and arrested its Russian captain.","RT reports that Sweden intercepted the Comoros-flagged tanker Sea Owl I in the Baltic Sea, suspected of lacking nationality. The article is very brief and factual, citing Reuters.","Russian state media omits the crucial detail that the ship is suspected of being part of Russia's 'shadow fleet' and that the arrested captain is a Russian citizen. Instead, it uses the vague phrase 'suspected of lacking nationality' and focuses on the Comoros flag, which is less incriminating for Russia.",rss,Sweden seizes second shadow fleet ship in March,2026-03-16 09:52:59+00,https://bnn-news.com/sweden-seizes-second-shadow-fleet-ship-in-march-278234,global,,baltic_media
123,Hostile framing of US envoy's statements to legitimize Lukashenko and downplay Ukraine conflict,HIGH,framing_analysis,"US Special Envoy John Cole met with Belarusian President Alexander Lukashenko in Minsk, following a visit to Vilnius.","Russian state media emphasizes the meeting between Lukashenko and Cole, highlighting Cole's statements that Lukashenko's opinion is 'valuable' and that the Middle East situation is more important to the US than the conflict in Ukraine. They also report on the lifting of sanctions on Belarusian entities and a potential invitation for Lukashenko to visit the US, framing it as a 'real victory' for Belarus.","Russian state media, particularly RT and Pul Pervogo, selectively highlight Cole's statements to portray Lukashenko as a respected international figure whose opinion is valued by the US, and to suggest a shift in US priorities away from Ukraine. They also emphasize the lifting of sanctions as a 'victory' for Belarus. While the lifting of sanctions is reported by independent media, the specific quotes attributed to Cole regarding Lukashenko's 'valuable opinion' and the US prioritizing the Middle East over Ukraine appear to be amplified and framed to serve a specific narrative by state media. The claim of Lukashenko being invited to the US is also presented as a definitive outcome by some state-aligned sources.",telegram,Война в Персидском заливе заставит Литву разрешить транзит белорусских удобрений? Ранее стало извест…,2026-03-16 09:34:01+00,https://t.me/baltnews/68527,global,,
123,Hostile framing of US envoy's statements to legitimize Lukashenko and downplay Ukraine conflict,HIGH,framing_analysis,"US Special Envoy John Cole met with Belarusian President Alexander Lukashenko in Minsk, following a visit to Vilnius.","Russian state media emphasizes the meeting between Lukashenko and Cole, highlighting Cole's statements that Lukashenko's opinion is 'valuable' and that the Middle East situation is more important to the US than the conflict in Ukraine. They also report on the lifting of sanctions on Belarusian entities and a potential invitation for Lukashenko to visit the US, framing it as a 'real victory' for Belarus.","Russian state media, particularly RT and Pul Pervogo, selectively highlight Cole's statements to portray Lukashenko as a respected international figure whose opinion is valued by the US, and to suggest a shift in US priorities away from Ukraine. They also emphasize the lifting of sanctions as a 'victory' for Belarus. While the lifting of sanctions is reported by independent media, the specific quotes attributed to Cole regarding Lukashenko's 'valuable opinion' and the US prioritizing the Middle East over Ukraine appear to be amplified and framed to serve a specific narrative by state media. The claim of Lukashenko being invited to the US is also presented as a definitive outcome by some state-aligned sources.",telegram,"Литва просит Трампа ""очистить небо"" – но рискует остаться без зонтикаСпецпосланник США Коул едет к Л…",2026-03-17 18:58:01+00,https://t.me/baltnews/68594,global,,
123,Hostile framing of US envoy's statements to legitimize Lukashenko and downplay Ukraine conflict,HIGH,framing_analysis,"US Special Envoy John Cole met with Belarusian President Alexander Lukashenko in Minsk, following a visit to Vilnius.","Russian state media emphasizes the meeting between Lukashenko and Cole, highlighting Cole's statements that Lukashenko's opinion is 'valuable' and that the Middle East situation is more important to the US than the conflict in Ukraine. They also report on the lifting of sanctions on Belarusian entities and a potential invitation for Lukashenko to visit the US, framing it as a 'real victory' for Belarus.","Russian state media, particularly RT and Pul Pervogo, selectively highlight Cole's statements to portray Lukashenko as a respected international figure whose opinion is valued by the US, and to suggest a shift in US priorities away from Ukraine. They also emphasize the lifting of sanctions as a 'victory' for Belarus. While the lifting of sanctions is reported by independent media, the specific quotes attributed to Cole regarding Lukashenko's 'valuable opinion' and the US prioritizing the Middle East over Ukraine appear to be amplified and framed to serve a specific narrative by state media. The claim of Lukashenko being invited to the US is also presented as a definitive outcome by some state-aligned sources.",rss,Лукашенко принял в Минске спецпосланника Трампа Джона Коула,2026-03-19 08:18:00+00,https://www.interfax.ru/world/1078781,global,,russian_state
123,Hostile framing of US envoy's statements to legitimize Lukashenko and downplay Ukraine conflict,HIGH,framing_analysis,"US Special Envoy John Cole met with Belarusian President Alexander Lukashenko in Minsk, following a visit to Vilnius.","Russian state media emphasizes the meeting between Lukashenko and Cole, highlighting Cole's statements that Lukashenko's opinion is 'valuable' and that the Middle East situation is more important to the US than the conflict in Ukraine. They also report on the lifting of sanctions on Belarusian entities and a potential invitation for Lukashenko to visit the US, framing it as a 'real victory' for Belarus.","Russian state media, particularly RT and Pul Pervogo, selectively highlight Cole's statements to portray Lukashenko as a respected international figure whose opinion is valued by the US, and to suggest a shift in US priorities away from Ukraine. They also emphasize the lifting of sanctions as a 'victory' for Belarus. While the lifting of sanctions is reported by independent media, the specific quotes attributed to Cole regarding Lukashenko's 'valuable opinion' and the US prioritizing the Middle East over Ukraine appear to be amplified and framed to serve a specific narrative by state media. The claim of Lukashenko being invited to the US is also presented as a definitive outcome by some state-aligned sources.",rss,Лукашенко вновь встретился со спецпосланником США Коулом,2026-03-19 08:57:17+00,https://www.kommersant.ru/doc/8515655,global,,russian_state
123,Hostile framing of US envoy's statements to legitimize Lukashenko and downplay Ukraine conflict,HIGH,framing_analysis,"US Special Envoy John Cole met with Belarusian President Alexander Lukashenko in Minsk, following a visit to Vilnius.","Russian state media emphasizes the meeting between Lukashenko and Cole, highlighting Cole's statements that Lukashenko's opinion is 'valuable' and that the Middle East situation is more important to the US than the conflict in Ukraine. They also report on the lifting of sanctions on Belarusian entities and a potential invitation for Lukashenko to visit the US, framing it as a 'real victory' for Belarus.","Russian state media, particularly RT and Pul Pervogo, selectively highlight Cole's statements to portray Lukashenko as a respected international figure whose opinion is valued by the US, and to suggest a shift in US priorities away from Ukraine. They also emphasize the lifting of sanctions as a 'victory' for Belarus. While the lifting of sanctions is reported by independent media, the specific quotes attributed to Cole regarding Lukashenko's 'valuable opinion' and the US prioritizing the Middle East over Ukraine appear to be amplified and framed to serve a specific narrative by state media. The claim of Lukashenko being invited to the US is also presented as a definitive outcome by some state-aligned sources.",rss,"СМИ: со спецпредставителем США по Беларуси Коулом встречались Вегеле, Гражулис и Янкунас",2026-03-19 10:09:22+00,https://www.delfi.lt/ru/news/politics/smi-so-specpredstavitelem-ssha-po-belarusi-koulom-vstrechalis-vegele-grazhulis-i-yankunas-120225963,global,,baltic_media
123,Hostile framing of US envoy's statements to legitimize Lukashenko and downplay Ukraine conflict,HIGH,framing_analysis,"US Special Envoy John Cole met with Belarusian President Alexander Lukashenko in Minsk, following a visit to Vilnius.","Russian state media emphasizes the meeting between Lukashenko and Cole, highlighting Cole's statements that Lukashenko's opinion is 'valuable' and that the Middle East situation is more important to the US than the conflict in Ukraine. They also report on the lifting of sanctions on Belarusian entities and a potential invitation for Lukashenko to visit the US, framing it as a 'real victory' for Belarus.","Russian state media, particularly RT and Pul Pervogo, selectively highlight Cole's statements to portray Lukashenko as a respected international figure whose opinion is valued by the US, and to suggest a shift in US priorities away from Ukraine. They also emphasize the lifting of sanctions as a 'victory' for Belarus. While the lifting of sanctions is reported by independent media, the specific quotes attributed to Cole regarding Lukashenko's 'valuable opinion' and the US prioritizing the Middle East over Ukraine appear to be amplified and framed to serve a specific narrative by state media. The claim of Lukashenko being invited to the US is also presented as a definitive outcome by some state-aligned sources.",rss,"СМИ: со спецпредставителем США по Беларуси Коулом встречались Вегеле, Гражулис и Янкунас",2026-03-19 10:09:22+00,https://www.delfi.lt/ru/news/politics/smi-so-specpredstavitelem-ssha-po-belarusi-koulom-vstrechalis-vegele-grazhulis-i-yankunas-120225963,global,,baltic_media
123,Hostile framing of US envoy's statements to legitimize Lukashenko and downplay Ukraine conflict,HIGH,framing_analysis,"US Special Envoy John Cole met with Belarusian President Alexander Lukashenko in Minsk, following a visit to Vilnius.","Russian state media emphasizes the meeting between Lukashenko and Cole, highlighting Cole's statements that Lukashenko's opinion is 'valuable' and that the Middle East situation is more important to the US than the conflict in Ukraine. They also report on the lifting of sanctions on Belarusian entities and a potential invitation for Lukashenko to visit the US, framing it as a 'real victory' for Belarus.","Russian state media, particularly RT and Pul Pervogo, selectively highlight Cole's statements to portray Lukashenko as a respected international figure whose opinion is valued by the US, and to suggest a shift in US priorities away from Ukraine. They also emphasize the lifting of sanctions as a 'victory' for Belarus. While the lifting of sanctions is reported by independent media, the specific quotes attributed to Cole regarding Lukashenko's 'valuable opinion' and the US prioritizing the Middle East over Ukraine appear to be amplified and framed to serve a specific narrative by state media. The claim of Lukashenko being invited to the US is also presented as a definitive outcome by some state-aligned sources.",rss,Спецпосланник президента США назвал мнение Лукашенко ценным,2026-03-19 11:48:27+00,https://russian.rt.com/world/news/1609281-ssha-lukashenko-mnenie?utm_source=rss&utm_medium=rss&utm_campaign=RSS,global,,ru_state
123,Hostile framing of US envoy's statements to legitimize Lukashenko and downplay Ukraine conflict,HIGH,framing_analysis,"US Special Envoy John Cole met with Belarusian President Alexander Lukashenko in Minsk, following a visit to Vilnius.","Russian state media emphasizes the meeting between Lukashenko and Cole, highlighting Cole's statements that Lukashenko's opinion is 'valuable' and that the Middle East situation is more important to the US than the conflict in Ukraine. They also report on the lifting of sanctions on Belarusian entities and a potential invitation for Lukashenko to visit the US, framing it as a 'real victory' for Belarus.","Russian state media, particularly RT and Pul Pervogo, selectively highlight Cole's statements to portray Lukashenko as a respected international figure whose opinion is valued by the US, and to suggest a shift in US priorities away from Ukraine. They also emphasize the lifting of sanctions as a 'victory' for Belarus. While the lifting of sanctions is reported by independent media, the specific quotes attributed to Cole regarding Lukashenko's 'valuable opinion' and the US prioritizing the Middle East over Ukraine appear to be amplified and framed to serve a specific narrative by state media. The claim of Lukashenko being invited to the US is also presented as a definitive outcome by some state-aligned sources.",rss,Коул: ситуация на Ближнем Востоке для США важнее конфликта на Украине,2026-03-19 12:50:18+00,https://russian.rt.com/world/news/1609320-blizhnii-vostok-konflikt-ukraina?utm_source=rss&utm_medium=rss&utm_campaign=RSS,global,,ru_state
123,Hostile framing of US envoy's statements to legitimize Lukashenko and downplay Ukraine conflict,HIGH,framing_analysis,"US Special Envoy John Cole met with Belarusian President Alexander Lukashenko in Minsk, following a visit to Vilnius.","Russian state media emphasizes the meeting between Lukashenko and Cole, highlighting Cole's statements that Lukashenko's opinion is 'valuable' and that the Middle East situation is more important to the US than the conflict in Ukraine. They also report on the lifting of sanctions on Belarusian entities and a potential invitation for Lukashenko to visit the US, framing it as a 'real victory' for Belarus.","Russian state media, particularly RT and Pul Pervogo, selectively highlight Cole's statements to portray Lukashenko as a respected international figure whose opinion is valued by the US, and to suggest a shift in US priorities away from Ukraine. They also emphasize the lifting of sanctions as a 'victory' for Belarus. While the lifting of sanctions is reported by independent media, the specific quotes attributed to Cole regarding Lukashenko's 'valuable opinion' and the US prioritizing the Middle East over Ukraine appear to be amplified and framed to serve a specific narrative by state media. The claim of Lukashenko being invited to the US is also presented as a definitive outcome by some state-aligned sources.",rss,"С белорусских калийных удобрений снимают санкции, а Лукашенко пригласили в США",2026-03-19 20:16:03+00,https://verstka.media/s-belorusskih-kalijnyh-udobrenij-snimayut-sankczii-a-lukashenko-priglasili-v-ssha,global,,russian_independent
123,Hostile framing of US envoy's statements to legitimize Lukashenko and downplay Ukraine conflict,HIGH,framing_analysis,"US Special Envoy John Cole met with Belarusian President Alexander Lukashenko in Minsk, following a visit to Vilnius.","Russian state media emphasizes the meeting between Lukashenko and Cole, highlighting Cole's statements that Lukashenko's opinion is 'valuable' and that the Middle East situation is more important to the US than the conflict in Ukraine. They also report on the lifting of sanctions on Belarusian entities and a potential invitation for Lukashenko to visit the US, framing it as a 'real victory' for Belarus.","Russian state media, particularly RT and Pul Pervogo, selectively highlight Cole's statements to portray Lukashenko as a respected international figure whose opinion is valued by the US, and to suggest a shift in US priorities away from Ukraine. They also emphasize the lifting of sanctions as a 'victory' for Belarus. While the lifting of sanctions is reported by independent media, the specific quotes attributed to Cole regarding Lukashenko's 'valuable opinion' and the US prioritizing the Middle East over Ukraine appear to be amplified and framed to serve a specific narrative by state media. The claim of Lukashenko being invited to the US is also presented as a definitive outcome by some state-aligned sources.",telegram,"🇧🇾🇺🇸Санкции сняты, контакты на новом уровне, мирная инициатива Беларуси высоко оценена в Белом доме🔹…",2026-03-20 09:59:58+00,https://t.me/tenipribaltiki/8524,global,,
123,Hostile framing of US envoy's statements to legitimize Lukashenko and downplay Ukraine conflict,HIGH,framing_analysis,"US Special Envoy John Cole met with Belarusian President Alexander Lukashenko in Minsk, following a visit to Vilnius.","Russian state media emphasizes the meeting between Lukashenko and Cole, highlighting Cole's statements that Lukashenko's opinion is 'valuable' and that the Middle East situation is more important to the US than the conflict in Ukraine. They also report on the lifting of sanctions on Belarusian entities and a potential invitation for Lukashenko to visit the US, framing it as a 'real victory' for Belarus.","Russian state media, particularly RT and Pul Pervogo, selectively highlight Cole's statements to portray Lukashenko as a respected international figure whose opinion is valued by the US, and to suggest a shift in US priorities away from Ukraine. They also emphasize the lifting of sanctions as a 'victory' for Belarus. While the lifting of sanctions is reported by independent media, the specific quotes attributed to Cole regarding Lukashenko's 'valuable opinion' and the US prioritizing the Middle East over Ukraine appear to be amplified and framed to serve a specific narrative by state media. The claim of Lukashenko being invited to the US is also presented as a definitive outcome by some state-aligned sources.",telegram_channel,"◼️ ПУЛ ПЕРВОГО | ТЕКСТ

▪️Визит Коула, литовские фуры и санкционные парадоксы. Что пишут о Беларуси мировые СМИ?

Каков…",2026-03-21 15:00:10+00,https://t.me/pul_1/20557,global,pul_1,ru_state
